PLAYER_ID,PLAYER_NAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
149,Michael Adams,1988-89,00,1610612743,DEN,26.0,77,77,2787.0,468,1082,0.433,166,466,0.356,322,393,0.819,71,212,283.0,490,166,11,180,149,1424
149,Michael Adams,1989-90,00,1610612743,DEN,27.0,79,74,2690.0,398,989,0.402,158,432,0.366,267,314,0.85,49,176,225.0,495,121,3,141,133,1221
149,Michael Adams,1990-91,00,1610612743,DEN,28.0,66,66,2346.0,560,1421,0.394,167,564,0.296,465,529,0.879,58,198,256.0,693,147,6,240,162,1752
149,Michael Adams,1991-92,00,1610612764,WAS,29.0,78,78,2795.0,485,1233,0.393,125,386,0.324,313,360,0.869,58,252,310.0,594,145,9,212,162,1408
149,Michael Adams,1992-93,00,1610612764,WAS,30.0,70,70,2499.0,365,831,0.439,68,212,0.321,237,277,0.856,52,188,240.0,526,100,4,175,146,1035
149,Michael Adams,1993-94,00,1610612764,WAS,31.0,70,67,2337.0,285,698,0.408,55,191,0.288,224,270,0.83,37,146,183.0,480,96,6,167,140,849
149,Michael Adams,1994-95,00,1610612766,CHH,32.0,29,0,443.0,67,148,0.453,29,81,0.358,25,30,0.833,6,23,29.0,95,23,1,26,41,188
149,Michael Adams,1995-96,00,1610612766,CHH,33.0,21,3,329.0,37,83,0.446,14,41,0.341,26,35,0.743,5,17,22.0,67,21,4,25,25,114
203500,Steven Adams,2013-14,00,1610612760,OKC,20.0,81,20,1197.0,93,185,0.503,0,0,0.0,79,136,0.581,142,190,332.0,43,40,57,71,203,265
203500,Steven Adams,2014-15,00,1610612760,OKC,21.0,70,67,1771.0,217,399,0.544,0,2,0.0,103,205,0.502,199,324,523.0,66,38,86,99,222,537
203500,Steven Adams,2015-16,00,1610612760,OKC,22.0,80,80,2014.0,261,426,0.613,0,0,0.0,114,196,0.582,219,314,533.0,62,42,89,84,223,636
203500,Steven Adams,2016-17,00,1610612760,OKC,23.0,80,80,2389.0,374,655,0.571,0,1,0.0,157,257,0.611,281,332,613.0,86,89,78,146,195,905
203500,Steven Adams,2017-18,00,1610612760,OKC,24.0,76,76,2487.0,448,712,0.629,0,2,0.0,160,286,0.559,384,301,685.0,88,92,78,128,215,1056
203500,Steven Adams,2018-19,00,1610612760,OKC,25.0,80,80,2669.0,481,809,0.595,0,2,0.0,146,292,0.5,391,369,760.0,124,117,76,135,204,1108
203500,Steven Adams,2019-20,00,1610612760,OKC,26.0,63,63,1681.0,283,478,0.592,1,3,0.333,117,201,0.582,207,376,583.0,146,51,67,94,122,684
203500,Steven Adams,2020-21,00,1610612740,NOP,27.0,58,58,1605.0,189,308,0.614,0,3,0.0,60,135,0.444,213,301,514.0,111,54,38,78,113,438
203500,Steven Adams,2021-22,00,1610612763,MEM,28.0,76,75,1999.0,210,384,0.547,0,1,0.0,108,199,0.543,349,411,760.0,256,65,60,115,153,528
203500,Steven Adams,2022-23,00,1610612763,MEM,29.0,42,42,1133.0,157,263,0.597,0,1,0.0,47,129,0.364,214,271,485.0,97,36,46,79,98,361
912,Rafael Addison,1986-87,00,1610612756,PHX,22.0,62,12,711.0,146,331,0.441,16,50,0.32,51,64,0.797,41,65,106.0,45,27,7,54,75,359
912,Rafael Addison,1991-92,00,1610612751,NJN,27.0,76,8,1175.0,187,432,0.433,14,49,0.286,56,76,0.737,65,100,165.0,68,28,28,46,109,444
912,Rafael Addison,1992-93,00,1610612751,NJN,28.0,68,15,1164.0,182,411,0.443,7,34,0.206,57,70,0.814,45,87,132.0,53,23,11,64,125,428
912,Rafael Addison,1994-95,00,1610612765,DET,30.0,79,16,1776.0,279,586,0.476,24,83,0.289,74,99,0.747,67,175,242.0,109,53,25,76,236,656
912,Rafael Addison,1995-96,00,1610612766,CHH,31.0,53,0,516.0,77,165,0.467,0,9,0.0,17,22,0.773,25,65,90.0,30,9,9,27,74,171
912,Rafael Addison,1996-97,00,1610612766,CHH,32.0,41,3,353.0,49,122,0.402,8,20,0.4,22,28,0.786,19,26,45.0,34,8,3,17,52,128
1628389,Bam Adebayo,2017-18,00,1610612748,MIA,20.0,69,19,1368.0,174,340,0.512,0,7,0.0,129,179,0.721,118,263,381.0,101,32,41,66,138,477
1628389,Bam Adebayo,2018-19,00,1610612748,MIA,21.0,82,28,1913.0,280,486,0.576,3,15,0.2,166,226,0.735,165,432,597.0,184,71,65,121,203,729
1628389,Bam Adebayo,2019-20,00,1610612748,MIA,22.0,72,72,2417.0,440,790,0.557,2,14,0.143,264,382,0.691,176,559,735.0,368,82,93,204,182,1146
1628389,Bam Adebayo,2020-21,00,1610612748,MIA,23.0,64,64,2143.0,456,800,0.57,2,8,0.25,283,354,0.799,142,431,573.0,346,75,66,169,145,1197
1628389,Bam Adebayo,2021-22,00,1610612748,MIA,24.0,56,56,1825.0,406,729,0.557,0,6,0.0,256,340,0.753,137,427,564.0,190,80,44,148,171,1068
1628389,Bam Adebayo,2022-23,00,1610612748,MIA,25.0,75,75,2598.0,602,1114,0.54,1,12,0.083,324,402,0.806,184,504,688.0,240,88,61,187,208,1529
1628389,Bam Adebayo,2023-24,00,1610612748,MIA,26.0,16,16,537.0,132,253,0.522,1,3,0.333,91,112,0.813,33,126,159.0,62,19,16,39,39,356
1629061,Deng Adel,2018-19,00,1610612739,CLE,22.0,19,3,194.0,11,36,0.306,6,23,0.261,4,4,1.0,3,16,19.0,5,1,4,6,13,32
76015,Rick Adelman,1968-69,00,1610612745,SDR,23.0,77,,1448.0,177,449,0.394,,,,131,204,0.642,,,216.0,238,,,,158,485
76015,Rick Adelman,1969-70,00,1610612745,SDR,24.0,35,,717.0,96,247,0.389,,,,68,91,0.747,,,81.0,113,,,,90,260
76015,Rick Adelman,1970-71,00,1610612757,POR,25.0,81,,2303.0,378,895,0.422,,,,267,369,0.724,,,282.0,380,,,,214,1023
76015,Rick Adelman,1971-72,00,1610612757,POR,26.0,80,,2445.0,329,753,0.437,,,,151,201,0.751,,,229.0,413,,,,209,809
76015,Rick Adelman,1972-73,00,1610612757,POR,27.0,76,,1822.0,214,525,0.408,,,,73,102,0.716,,,157.0,294,,,,155,501
76015,Rick Adelman,1973-74,00,1610612741,CHI,28.0,55,,618.0,64,170,0.376,,,,54,76,0.711,16.0,53.0,69.0,56,36.0,1.0,,63,182
76015,Rick Adelman,1974-75,00,1610612741,CHI,29.0,12,,340.0,43,104,0.413,,,,28,39,0.718,6.0,20.0,26.0,35,16.0,1.0,,31,114
76015,Rick Adelman,1974-75,00,1610612762,NOJ,29.0,28,,613.0,67,159,0.421,,,,41,59,0.695,13.0,42.0,55.0,69,47.0,6.0,,58,175
76015,Rick Adelman,1974-75,00,1610612758,KCK,29.0,18,,121.0,13,28,0.464,,,,4,5,0.8,6.0,8.0,14.0,8,7.0,1.0,,12,30
76015,Rick Adelman,1974-75,00,0,TOT,29.0,58,,1074.0,123,291,0.423,,,,73,103,0.709,25.0,70.0,95.0,112,70.0,8.0,,101,319
202399,Jeff Adrien,2010-11,00,1610612744,GSW,25.0,23,0,196.0,23,54,0.426,0,0,0.0,11,19,0.579,23,35,58.0,10,4,5,9,28,57
202399,Jeff Adrien,2011-12,00,1610612745,HOU,26.0,8,0,63.0,7,16,0.438,0,0,0.0,7,12,0.583,5,17,22.0,1,0,2,2,13,21
202399,Jeff Adrien,2012-13,00,1610612766,CHA,27.0,52,5,713.0,72,168,0.429,0,2,0.0,65,100,0.65,68,128,196.0,36,18,27,32,80,209
202399,Jeff Adrien,2013-14,00,1610612766,CHA,28.0,25,0,256.0,22,40,0.55,0,0,0.0,13,25,0.52,33,55,88.0,7,7,15,8,35,57
202399,Jeff Adrien,2013-14,00,1610612749,MIL,28.0,28,12,705.0,121,235,0.515,0,0,0.0,63,94,0.67,69,149,218.0,31,17,21,31,73,305
202399,Jeff Adrien,2013-14,00,0,TOT,28.0,53,12,962.0,143,275,0.52,0,0,0.0,76,119,0.639,102,204,306.0,38,24,36,39,108,362
202399,Jeff Adrien,2014-15,00,1610612750,MIN,29.0,17,0,215.0,19,44,0.432,0,0,0.0,22,38,0.579,23,54,77.0,15,4,9,9,30,60
201167,Arron Afflalo,2007-08,00,1610612765,DET,22.0,75,9,970.0,99,241,0.411,10,48,0.208,68,87,0.782,36,101,137.0,52,31,8,34,83,276
201167,Arron Afflalo,2008-09,00,1610612765,DET,23.0,74,8,1234.0,131,300,0.437,43,107,0.402,58,71,0.817,30,104,134.0,44,28,13,43,144,363
201167,Arron Afflalo,2009-10,00,1610612743,DEN,24.0,82,75,2221.0,272,585,0.465,108,249,0.434,72,98,0.735,59,193,252.0,138,46,30,74,225,724
201167,Arron Afflalo,2010-11,00,1610612743,DEN,25.0,69,69,2324.0,312,627,0.498,105,248,0.423,138,163,0.847,45,206,251.0,168,34,31,71,153,867
201167,Arron Afflalo,2011-12,00,1610612743,DEN,26.0,62,62,2086.0,329,699,0.471,88,221,0.398,197,247,0.798,40,157,197.0,149,36,13,85,134,943
201167,Arron Afflalo,2012-13,00,1610612753,ORL,27.0,64,64,2307.0,397,905,0.439,72,240,0.3,191,223,0.857,29,210,239.0,206,40,11,138,137,1057
201167,Arron Afflalo,2013-14,00,1610612753,ORL,28.0,73,73,2552.0,464,1011,0.459,128,300,0.427,274,336,0.815,32,230,262.0,248,35,3,146,136,1330
201167,Arron Afflalo,2014-15,00,1610612743,DEN,29.0,53,53,1750.0,281,657,0.428,82,243,0.337,127,151,0.841,21,159,180.0,101,32,5,83,108,771
201167,Arron Afflalo,2014-15,00,1610612757,POR,29.0,25,19,752.0,94,227,0.414,36,90,0.4,40,47,0.851,6,61,67.0,28,9,2,33,59,264
201167,Arron Afflalo,2014-15,00,0,TOT,29.0,78,72,2502.0,375,884,0.424,118,333,0.354,167,198,0.843,27,220,247.0,129,41,7,116,167,1035
201167,Arron Afflalo,2015-16,00,1610612752,NYK,30.0,71,57,2371.0,354,799,0.443,91,238,0.382,110,131,0.84,23,243,266.0,144,25,10,82,142,909
201167,Arron Afflalo,2016-17,00,1610612758,SAC,31.0,61,45,1580.0,185,420,0.44,62,151,0.411,83,93,0.892,9,116,125.0,78,21,6,42,104,515
201167,Arron Afflalo,2017-18,00,1610612753,ORL,32.0,53,3,682.0,65,162,0.401,27,70,0.386,22,26,0.846,4,62,66.0,30,4,9,21,56,179
1630534,Ochai Agbaji,2022-23,00,1610612762,UTA,23.0,59,22,1209.0,165,386,0.427,81,228,0.355,56,69,0.812,43,78,121.0,67,16,15,41,99,467
1630534,Ochai Agbaji,2023-24,00,1610612762,UTA,23.0,26,10,551.0,65,149,0.436,33,86,0.384,6,8,0.75,24,43,67.0,28,18,13,18,40,169
200772,Maurice Ager,2006-07,00,1610612742,DAL,23.0,32,1,214.0,22,70,0.314,5,15,0.333,20,33,0.606,1,20,21.0,7,4,3,15,27,69
200772,Maurice Ager,2007-08,00,1610612742,DAL,24.0,12,3,77.0,5,27,0.185,0,8,0.0,5,6,0.833,1,3,4.0,4,0,1,3,11,15
200772,Maurice Ager,2007-08,00,1610612751,NJN,24.0,14,0,88.0,16,38,0.421,3,11,0.273,1,6,0.167,3,6,9.0,4,0,0,3,6,36
200772,Maurice Ager,2007-08,00,0,TOT,24.0,26,3,165.0,21,65,0.323,3,19,0.158,6,12,0.5,4,9,13.0,8,0,1,6,17,51
200772,Maurice Ager,2008-09,00,1610612751,NJN,25.0,20,0,97.0,15,43,0.349,0,6,0.0,4,8,0.5,3,7,10.0,3,1,2,4,17,34
200772,Maurice Ager,2010-11,00,1610612750,MIN,27.0,4,0,29.0,6,11,0.545,3,4,0.75,0,0,0.0,0,2,2.0,1,1,0,4,4,15
76016,Mark Aguirre,1981-82,00,1610612742,DAL,22.0,51,20,1468.0,381,820,0.465,25,71,0.352,168,247,0.68,89,160,249.0,164,37,22,135,152,955
76016,Mark Aguirre,1982-83,00,1610612742,DAL,23.0,81,75,2784.0,767,1589,0.483,16,76,0.211,429,589,0.728,191,317,508.0,332,80,26,261,247,1979
76016,Mark Aguirre,1983-84,00,1610612742,DAL,24.0,79,79,2900.0,925,1765,0.524,15,56,0.268,465,621,0.749,161,308,469.0,358,80,22,285,246,2330
76016,Mark Aguirre,1984-85,00,1610612742,DAL,25.0,80,79,2699.0,794,1569,0.506,27,85,0.318,440,580,0.759,188,289,477.0,249,60,24,253,250,2055
76016,Mark Aguirre,1985-86,00,1610612742,DAL,26.0,74,73,2501.0,668,1327,0.503,16,56,0.286,318,451,0.705,177,268,445.0,339,62,14,252,229,1670
76016,Mark Aguirre,1986-87,00,1610612742,DAL,27.0,80,80,2663.0,787,1590,0.495,53,150,0.353,429,557,0.77,181,246,427.0,254,84,30,217,243,2056
76016,Mark Aguirre,1987-88,00,1610612742,DAL,28.0,77,77,2610.0,746,1571,0.475,52,172,0.302,388,504,0.77,182,252,434.0,278,70,57,203,223,1932
76016,Mark Aguirre,1988-89,00,1610612742,DAL,29.0,44,44,1529.0,373,829,0.45,29,99,0.293,178,244,0.73,90,145,235.0,189,29,29,140,128,953
76016,Mark Aguirre,1988-89,00,1610612765,DET,29.0,36,32,1068.0,213,441,0.483,22,75,0.293,110,149,0.738,56,95,151.0,89,16,7,68,101,558
76016,Mark Aguirre,1988-89,00,0,TOT,29.0,80,76,2597.0,586,1270,0.461,51,174,0.293,288,393,0.733,146,240,386.0,278,45,36,208,229,1511
76016,Mark Aguirre,1989-90,00,1610612765,DET,30.0,78,40,2005.0,438,898,0.488,31,93,0.333,192,254,0.756,117,188,305.0,145,34,19,121,201,1099
76016,Mark Aguirre,1990-91,00,1610612765,DET,31.0,78,13,2006.0,420,909,0.462,24,78,0.308,240,317,0.757,134,240,374.0,139,47,20,128,209,1104
76016,Mark Aguirre,1991-92,00,1610612765,DET,32.0,75,12,1582.0,339,787,0.431,15,71,0.211,158,230,0.687,67,169,236.0,126,51,11,105,171,851
76016,Mark Aguirre,1992-93,00,1610612765,DET,33.0,51,15,1056.0,187,422,0.443,30,83,0.361,99,129,0.767,43,109,152.0,105,16,7,68,101,503
76016,Mark Aguirre,1993-94,00,1610612746,LAC,34.0,39,0,859.0,163,348,0.468,37,93,0.398,50,72,0.694,28,88,116.0,104,21,8,70,98,413
201336,Blake Ahearn,2007-08,00,1610612748,MIA,24.0,12,0,177.0,15,57,0.263,10,34,0.294,30,31,0.968,1,18,19.0,19,6,0,16,20,70
201336,Blake Ahearn,2008-09,00,1610612759,SAS,25.0,3,0,19.0,2,6,0.333,2,4,0.5,2,2,1.0,0,1,1.0,2,1,0,1,3,8
201336,Blake Ahearn,2011-12,00,1610612762,UTA,28.0,4,0,30.0,4,14,0.286,2,9,0.222,0,0,0.0,0,2,2.0,1,0,0,5,4,10
76017,Danny Ainge,1981-82,00,1610612738,BOS,23.0,53,1,564.0,79,221,0.357,5,17,0.294,56,65,0.862,25,31,56.0,87,37,3,53,86,219
76017,Danny Ainge,1982-83,00,1610612738,BOS,24.0,80,76,2048.0,357,720,0.496,5,29,0.172,72,97,0.742,83,131,214.0,251,109,6,98,259,791
76017,Danny Ainge,1983-84,00,1610612738,BOS,25.0,71,3,1154.0,166,361,0.46,6,22,0.273,46,56,0.821,29,87,116.0,162,41,4,70,143,384
76017,Danny Ainge,1984-85,00,1610612738,BOS,26.0,75,73,2564.0,419,792,0.529,15,56,0.268,118,136,0.868,76,192,268.0,399,122,6,149,228,971
76017,Danny Ainge,1985-86,00,1610612738,BOS,27.0,80,78,2407.0,353,701,0.504,26,73,0.356,123,136,0.904,47,188,235.0,405,94,7,129,204,855
76017,Danny Ainge,1986-87,00,1610612738,BOS,28.0,71,66,2499.0,410,844,0.486,85,192,0.443,148,165,0.897,49,193,242.0,400,101,14,141,189,1053
76017,Danny Ainge,1987-88,00,1610612738,BOS,29.0,81,81,3018.0,482,982,0.491,148,357,0.415,158,180,0.878,59,190,249.0,503,115,17,153,203,1270
76017,Danny Ainge,1988-89,00,1610612738,BOS,30.0,45,28,1349.0,271,589,0.46,58,155,0.374,114,128,0.891,37,117,154.0,215,52,1,82,108,714
76017,Danny Ainge,1988-89,00,1610612758,SAC,30.0,28,26,1028.0,209,462,0.452,58,150,0.387,91,112,0.813,34,67,101.0,187,41,7,63,78,567
76017,Danny Ainge,1988-89,00,0,TOT,30.0,73,54,2377.0,480,1051,0.457,116,305,0.38,205,240,0.854,71,184,255.0,402,93,8,145,186,1281
76017,Danny Ainge,1989-90,00,1610612758,SAC,31.0,75,68,2727.0,506,1154,0.438,108,289,0.374,222,267,0.831,69,257,326.0,453,113,18,185,238,1342
76017,Danny Ainge,1990-91,00,1610612757,POR,32.0,80,0,1710.0,337,714,0.472,102,251,0.406,114,138,0.826,45,160,205.0,285,63,13,100,195,890
76017,Danny Ainge,1991-92,00,1610612757,POR,33.0,81,6,1595.0,299,676,0.442,78,230,0.339,108,131,0.824,40,108,148.0,202,73,13,70,148,784
76017,Danny Ainge,1992-93,00,1610612756,PHX,34.0,80,0,2163.0,337,730,0.462,150,372,0.403,123,145,0.848,49,165,214.0,260,69,8,113,175,947
76017,Danny Ainge,1993-94,00,1610612756,PHX,35.0,68,1,1555.0,224,537,0.417,80,244,0.328,78,94,0.83,28,103,131.0,180,57,8,81,140,606
76017,Danny Ainge,1994-95,00,1610612756,PHX,36.0,74,1,1374.0,194,422,0.46,78,214,0.364,105,130,0.808,25,84,109.0,210,46,7,79,155,571
201582,Alexis Ajinca,2008-09,00,1610612766,CHA,21.0,31,4,182.0,25,69,0.362,0,2,0.0,20,28,0.714,9,21,30.0,3,7,6,12,34,70
201582,Alexis Ajinca,2009-10,00,1610612766,CHA,22.0,6,0,30.0,5,10,0.5,0,0,0.0,0,1,0.0,1,3,4.0,0,1,1,2,5,10
201582,Alexis Ajinca,2010-11,00,1610612742,DAL,23.0,10,2,75.0,12,32,0.375,3,7,0.429,2,3,0.667,5,12,17.0,2,3,5,1,13,29
201582,Alexis Ajinca,2010-11,00,1610612761,TOR,23.0,24,0,265.0,47,101,0.465,9,27,0.333,11,15,0.733,12,49,61.0,8,8,14,17,60,114
201582,Alexis Ajinca,2010-11,00,0,TOT,23.0,34,2,340.0,59,133,0.444,12,34,0.353,13,18,0.722,17,61,78.0,10,11,19,18,73,143
201582,Alexis Ajinca,2013-14,00,1610612740,NOP,26.0,56,30,951.0,136,249,0.546,0,1,0.0,56,67,0.836,94,183,277.0,40,23,46,63,187,328
201582,Alexis Ajinca,2014-15,00,1610612740,NOP,27.0,68,8,957.0,181,329,0.55,0,0,0.0,81,99,0.818,104,211,315.0,47,21,51,69,151,443
201582,Alexis Ajinca,2015-16,00,1610612740,NOP,28.0,59,17,861.0,150,315,0.476,0,1,0.0,52,62,0.839,75,194,269.0,31,19,36,54,134,352
201582,Alexis Ajinca,2016-17,00,1610612740,NOP,29.0,39,15,584.0,89,178,0.5,0,4,0.0,29,40,0.725,46,131,177.0,12,20,22,31,77,207
76018,Henry Akin,1966-67,00,1610612752,NYK,22.0,50,,453.0,83,230,0.361,,,,26,37,0.703,,,120.0,25,,,,82,192
76018,Henry Akin,1967-68,00,1610612760,SEA,23.0,36,,259.0,46,137,0.336,,,,20,31,0.645,,,57.0,14,,,,48,112
203006,Josh Akognon,2012-13,00,1610612742,DAL,27.0,3,0,9.0,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1.0,1,0,0,0,3,5
1629152,DeVaughn Akoon-Purcell,2018-19,00,1610612743,DEN,26.0,7,0,22.0,3,10,0.3,0,4,0.0,1,2,0.5,1,3,4.0,6,2,0,2,4,7
202374,Solomon Alabi,2010-11,00,1610612761,TOR,23.0,12,0,59.0,3,15,0.2,0,0,0.0,0,2,0.0,7,7,14.0,2,2,2,3,5,6
202374,Solomon Alabi,2011-12,00,1610612761,TOR,24.0,14,0,122.0,13,36,0.361,0,0,0.0,7,8,0.875,15,32,47.0,3,2,9,5,11,33
76019,Mark Alarie,1986-87,00,1610612743,DEN,23.0,64,25,1110.0,217,443,0.49,2,9,0.222,67,101,0.663,73,141,214.0,74,22,28,56,138,503
76019,Mark Alarie,1987-88,00,1610612764,WAS,24.0,63,0,769.0,144,300,0.48,4,18,0.222,35,49,0.714,70,90,160.0,39,10,12,50,107,327
76019,Mark Alarie,1988-89,00,1610612764,WAS,25.0,74,5,1141.0,206,431,0.478,13,38,0.342,73,87,0.839,103,152,255.0,63,25,22,62,160,498
76019,Mark Alarie,1989-90,00,1610612764,WAS,26.0,82,10,1893.0,371,785,0.473,10,49,0.204,108,133,0.812,151,223,374.0,142,60,39,101,219,860
76019,Mark Alarie,1990-91,00,1610612764,WAS,27.0,42,1,587.0,99,225,0.44,5,21,0.238,41,48,0.854,41,76,117.0,45,15,8,40,88,244
76020,Gary Alcorn,1959-60,00,1610612765,DET,23.0,58,,670.0,91,312,0.292,,,,48,84,0.571,,,279.0,22,,,,123,230
76020,Gary Alcorn,1960-61,00,1610612747,LAL,24.0,20,,174.0,12,40,0.3,,,,7,8,0.875,,,50.0,2,,,,47,31
1630583,Santi Aldama,2021-22,00,1610612763,MEM,21.0,32,0,360.0,53,132,0.402,6,48,0.125,20,32,0.625,33,54,87.0,21,6,10,16,36,132
1630583,Santi Aldama,2022-23,00,1610612763,MEM,22.0,77,20,1682.0,247,525,0.47,94,266,0.353,108,144,0.75,85,286,371.0,97,45,48,60,143,696
1630583,Santi Aldama,2023-24,00,1610612763,MEM,22.0,18,5,466.0,86,194,0.443,30,91,0.33,19,31,0.613,28,78,106.0,38,13,14,21,34,221
203128,Furkan Aldemir,2014-15,00,1610612755,PHI,23.0,41,9,540.0,40,78,0.513,0,5,0.0,13,27,0.481,78,98,176.0,28,17,16,17,96,93
202332,Cole Aldrich,2010-11,00,1610612760,OKC,22.0,18,0,142.0,8,15,0.533,0,0,0.0,2,4,0.5,13,22,35.0,4,5,7,8,30,18
202332,Cole Aldrich,2011-12,00,1610612760,OKC,23.0,26,0,173.0,22,42,0.524,0,0,0.0,13,14,0.929,13,35,48.0,3,8,16,9,22,57
202332,Cole Aldrich,2012-13,00,1610612745,HOU,24.0,30,0,213.0,23,43,0.535,0,0,0.0,4,9,0.444,12,45,57.0,6,3,9,14,41,50
202332,Cole Aldrich,2012-13,00,1610612758,SAC,24.0,15,0,175.0,21,37,0.568,0,0,0.0,8,11,0.727,18,45,63.0,3,2,14,9,19,50
202332,Cole Aldrich,2012-13,00,0,TOT,24.0,45,0,388.0,44,80,0.55,0,0,0.0,12,20,0.6,30,90,120.0,9,5,23,23,60,100
202332,Cole Aldrich,2013-14,00,1610612752,NYK,25.0,46,2,330.0,33,61,0.541,0,0,0.0,26,30,0.867,37,92,129.0,14,8,30,18,40,92
202332,Cole Aldrich,2014-15,00,1610612752,NYK,26.0,61,16,976.0,144,301,0.478,0,0,0.0,50,64,0.781,101,237,338.0,75,37,65,59,122,338
202332,Cole Aldrich,2015-16,00,1610612746,LAC,27.0,60,5,800.0,134,225,0.596,0,0,0.0,60,84,0.714,86,202,288.0,50,47,68,64,139,328
202332,Cole Aldrich,2016-17,00,1610612750,MIN,28.0,62,0,531.0,45,86,0.523,0,0,0.0,15,22,0.682,51,107,158.0,25,25,23,17,85,105
202332,Cole Aldrich,2017-18,00,1610612750,MIN,29.0,21,0,49.0,5,15,0.333,0,0,0.0,2,6,0.333,3,12,15.0,3,2,1,1,11,12
200746,LaMarcus Aldridge,2006-07,00,1610612757,POR,21.0,63,22,1392.0,241,479,0.503,0,2,0.0,83,115,0.722,144,168,312.0,24,22,73,43,186,565
200746,LaMarcus Aldridge,2007-08,00,1610612757,POR,22.0,76,76,2649.0,561,1160,0.484,1,7,0.143,227,298,0.762,220,358,578.0,122,55,94,126,240,1350
200746,LaMarcus Aldridge,2008-09,00,1610612757,POR,23.0,81,81,3004.0,601,1243,0.484,7,28,0.25,261,334,0.781,234,371,605.0,157,77,77,121,207,1470
200746,LaMarcus Aldridge,2009-10,00,1610612757,POR,24.0,78,78,2922.0,579,1169,0.495,5,16,0.313,230,304,0.757,192,435,627.0,160,67,48,104,231,1393
200746,LaMarcus Aldridge,2010-11,00,1610612757,POR,25.0,81,81,3211.0,707,1415,0.5,4,23,0.174,351,444,0.791,278,431,709.0,170,82,94,153,220,1769
200746,LaMarcus Aldridge,2011-12,00,1610612757,POR,26.0,55,55,1994.0,483,943,0.512,2,11,0.182,223,274,0.814,150,292,442.0,134,51,45,111,153,1191
200746,LaMarcus Aldridge,2012-13,00,1610612757,POR,27.0,74,74,2790.0,638,1318,0.484,2,14,0.143,282,348,0.81,175,495,670.0,192,62,91,143,187,1560
200746,LaMarcus Aldridge,2013-14,00,1610612757,POR,28.0,69,69,2499.0,652,1423,0.458,3,15,0.2,296,360,0.822,166,599,765.0,178,63,68,123,147,1603
200746,LaMarcus Aldridge,2014-15,00,1610612757,POR,29.0,71,71,2512.0,659,1415,0.466,37,105,0.352,306,362,0.845,177,549,726.0,124,48,68,122,125,1661
200746,LaMarcus Aldridge,2015-16,00,1610612759,SAS,30.0,74,74,2261.0,536,1045,0.513,0,16,0.0,259,302,0.858,176,456,632.0,110,38,81,99,151,1331
200746,LaMarcus Aldridge,2016-17,00,1610612759,SAS,31.0,72,72,2335.0,500,1049,0.477,23,56,0.411,220,271,0.812,172,351,523.0,139,46,88,98,158,1243
200746,LaMarcus Aldridge,2017-18,00,1610612759,SAS,32.0,75,75,2509.0,687,1347,0.51,27,92,0.293,334,399,0.837,246,389,635.0,152,43,90,111,161,1735
200746,LaMarcus Aldridge,2018-19,00,1610612759,SAS,33.0,81,81,2687.0,684,1319,0.519,10,42,0.238,349,412,0.847,251,493,744.0,194,43,107,144,179,1727
200746,LaMarcus Aldridge,2019-20,00,1610612759,SAS,34.0,53,53,1754.0,391,793,0.493,61,157,0.389,158,191,0.827,103,289,392.0,129,36,87,74,128,1001
200746,LaMarcus Aldridge,2020-21,00,1610612759,SAS,35.0,21,18,544.0,115,248,0.464,27,75,0.36,31,37,0.838,17,77,94.0,36,8,18,20,36,288
200746,LaMarcus Aldridge,2020-21,00,1610612751,BKN,35.0,5,5,130.0,25,48,0.521,4,5,0.8,10,10,1.0,2,22,24.0,13,3,11,7,11,64
200746,LaMarcus Aldridge,2020-21,00,0,TOT,35.0,26,23,674.0,140,296,0.473,31,80,0.388,41,47,0.872,19,99,118.0,49,11,29,27,47,352
200746,LaMarcus Aldridge,2021-22,00,1610612751,BKN,36.0,47,12,1050.0,252,458,0.55,14,46,0.304,89,102,0.873,73,185,258.0,42,14,47,44,78,607
76021,Chuck Aleksinas,1984-85,00,1610612744,GOS,26.0,74,4,1114.0,161,337,0.478,0,1,0.0,55,75,0.733,87,183,270.0,36,15,15,72,171,377
1626146,Cliff Alexander,2015-16,00,1610612757,POR,20.0,8,0,36.0,5,10,0.5,0,0,0.0,0,0,0.0,2,4,6.0,0,1,2,1,1,10
724,Cory Alexander,1995-96,00,1610612759,SAN,23.0,60,0,560.0,63,155,0.406,26,66,0.394,16,25,0.64,9,33,42.0,121,27,2,68,94,168
724,Cory Alexander,1996-97,00,1610612759,SAS,24.0,80,6,1451.0,194,490,0.396,94,252,0.373,95,129,0.736,29,94,123.0,254,82,16,146,148,577
724,Cory Alexander,1997-98,00,1610612759,SAS,25.0,37,3,501.0,60,145,0.414,20,64,0.313,25,37,0.676,7,40,47.0,71,25,5,47,53,165
724,Cory Alexander,1997-98,00,1610612743,DEN,25.0,23,19,797.0,111,255,0.435,46,112,0.411,55,65,0.846,10,89,99.0,138,45,6,65,45,323
